Project,Package,Class,Method,Smell,Description,Method start line no,File
commons-lang,org.apache.commons.lang3.builder,ToStringBuilder,ToStringBuilder,Magic Number,The method contains a magic number: 512,285,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/ToStringBuilder.java
commons-lang,org.apache.commons.lang3.builder,DiffResult,DiffResult,Long Parameter List,The method has 5 parameters. ,53,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffResult.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,containsTypeVariables,Complex Method,Cyclomatic complexity of the method is 8,366,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,equals,Long Statement,The length of the statement "return type instanceof GenericArrayType && equals(genericArrayType.getGenericComponentType()`((GenericArrayType)type).getGenericComponentType());" is 145.,450,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,equals,Long Statement,The length of the statement "if (equals(parameterizedType.getRawType()`other.getRawType()) && equals(parameterizedType.getOwnerType()`other.getOwnerType())) {" is 129.,461,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,equals,Long Statement,The length of the statement "return equals(getImplicitLowerBounds(wildcardType)`getImplicitLowerBounds(other)) && equals(getImplicitUpperBounds(wildcardType)`getImplicitUpperBounds(other));" is 160.,521,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,findRecursiveTypes,Long Statement,The length of the statement "final Type[] filteredArgumentTypes=Arrays.copyOf(parameterizedType.getActualTypeArguments()`parameterizedType.getActualTypeArguments().length);" is 143.,554,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,findRecursiveTypes,Long Statement,The length of the statement "if (filteredArgumentTypes[i] instanceof TypeVariable<?> && containsVariableTypeSameParametrizedTypeBound((TypeVariable<?>)filteredArgumentTypes[i]`parameterizedType)) {" is 168.,554,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,getRawType,Complex Method,Cyclomatic complexity of the method is 10,702,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,getTypeArguments,Long Statement,The length of the statement "final HashMap<TypeVariable<?>`Type> typeVarAssigns=subtypeVarAssigns == null ? new HashMap<>() : new HashMap<>(subtypeVarAssigns);" is 130.,760,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,getTypeArguments,Complex Method,Cyclomatic complexity of the method is 8,805,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,getTypeArguments,Long Statement,The length of the statement "return getTypeArguments(parameterizeWithOwner(parameterizedParentType.getOwnerType()`(Class<?>)parameterizedParentType.getRawType()`parentTypeArgs)`toClass`typeVarAssigns);" is 172.,805,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,getTypeArguments,Complex Method,Cyclomatic complexity of the method is 10,888,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,getTypeArguments,Long Statement,The length of the statement "return getTypeArguments(((GenericArrayType)type).getGenericComponentType()`toClass.isArray() ? toClass.getComponentType() : toClass`subtypeVarAssigns);" is 151.,888,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,isAssignable,Complex Method,Cyclomatic complexity of the method is 11,940,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,isAssignable,Long Statement,The length of the statement "return toClass.equals(Object.class) || toClass.isArray() && isAssignable(((GenericArrayType)type).getGenericComponentType()`toClass.getComponentType());" is 152.,940,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,isAssignable,Complex Method,Cyclomatic complexity of the method is 13,994,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,isAssignable,Complex Conditional,The conditional expression toTypeArg != null && (fromTypeArg == null || !toTypeArg.equals(fromTypeArg)) is complex.,1053,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,isAssignable,Complex Conditional,The conditional expression fromTypeArg != null && toTypeArg != null && !toTypeArg.equals(fromTypeArg) && !(toTypeArg instanceof WildcardType && isAssignable(fromTypeArg`toTypeArg`typeVarAssigns)) is complex.,1053,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,isAssignable,Complex Method,Cyclomatic complexity of the method is 13,1053,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,isAssignable,Long Statement,The length of the statement "if (fromTypeArg != null && toTypeArg != null && !toTypeArg.equals(fromTypeArg) && !(toTypeArg instanceof WildcardType && isAssignable(fromTypeArg`toTypeArg`typeVarAssigns))) {" is 175.,1053,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,isAssignable,Complex Conditional,The conditional expression type instanceof Class<?> || type instanceof ParameterizedType || type instanceof GenericArrayType|| type instanceof WildcardType is complex.,1163,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,isAssignable,Complex Method,Cyclomatic complexity of the method is 8,1163,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,isAssignable,Long Statement,The length of the statement "if (type instanceof Class<?> || type instanceof ParameterizedType || type instanceof GenericArrayType|| type instanceof WildcardType) {" is 135.,1163,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,isAssignable,Complex Method,Cyclomatic complexity of the method is 15,1201,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,isInstance,Long Statement,The length of the statement "return value == null ? !(type instanceof Class<?>) || !((Class<?>)type).isPrimitive() : isAssignable(value.getClass()`type`null);" is 129.,1291,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,normalizeUpperBounds,Magic Number,The method contains a magic number: 2,1345,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,parameterizeWithOwner,Long Statement,The length of the statement "Validate.isTrue(isAssignable(owner`rawClass.getEnclosingClass())`"%s is invalid owner type for parameterized %s"`owner`rawClass);" is 129.,1475,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,parameterizeWithOwner,Long Statement,The length of the statement "Validate.isTrue(rawClass.getTypeParameters().length == typeArguments.length`"invalid number of type parameters specified: expected %d` got %d"`rawClass.getTypeParameters().length`typeArguments.length);" is 201.,1475,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,typeVariableToString,Complex Conditional,The conditional expression bounds.length > 0 && !(bounds.length == 1 && Object.class.equals(bounds[0])) is complex.,1605,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,unrollVariables,Complex Method,Cyclomatic complexity of the method is 9,1690,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,unrollVariables,Long Statement,The length of the statement "return wildcardType().withUpperBounds(unrollBounds(typeArguments`wild.getUpperBounds())).withLowerBounds(unrollBounds(typeArguments`wild.getLowerBounds())).build();" is 164.,1690,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,wildcardTypeToString,Complex Conditional,The conditional expression lowerBounds.length > 1 || lowerBounds.length == 1 && lowerBounds[0] != null is complex.,1736,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,wildcardTypeToString,Complex Conditional,The conditional expression upperBounds.length > 1 || upperBounds.length == 1 && !Object.class.equals(upperBounds[0]) is complex.,1736,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
commons-lang,org.apache.commons.lang3.reflect,MethodUtils,invokeMethod,Long Parameter List,The method has 5 parameters. ,585,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/MethodUtils.java
commons-lang,org.apache.commons.lang3.reflect,ConstructorUtils,getMatchingAccessibleConstructor,Empty catch clause,The method has an empty catch block.,94,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/ConstructorUtils.java
commons-lang,org.apache.commons.lang3.reflect,TypeLiteral,TypeLiteral,Long Statement,The length of the statement "this.value=Validate.notNull(TypeUtils.getTypeArguments(getClass()`TypeLiteral.class).get(T)`"%s does not assign type parameter %s"`getClass()`TypeUtils.toLongString(T));" is 169.,88,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeLiteral.java
commons-lang,org.apache.commons.lang3.reflect,TypeLiteral,hashCode,Magic Number,The method contains a magic number: 37,114,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeLiteral.java
commons-lang,org.apache.commons.lang3.reflect,TypeLiteral,hashCode,Magic Number,The method contains a magic number: 4,114,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeLiteral.java
commons-lang,org.apache.commons.lang3.reflect,MemberUtils,getObjectTransformationCost,Magic Number,The method contains a magic number: 0.25f,128,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/MemberUtils.java
commons-lang,org.apache.commons.lang3.reflect,MemberUtils,getObjectTransformationCost,Magic Number,The method contains a magic number: 1.5f,128,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/MemberUtils.java
commons-lang,org.apache.commons.lang3.reflect,MemberUtils,getPrimitivePromotionCost,Magic Number,The method contains a magic number: 1.5f,162,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/reflect/MemberUtils.java
